relative_dir,filename,text
제7편_일반연구기관/제5장_사회과학대학,7-5-1. 사회과학연구원규정(2021.3.4).hwp,"사회과학연구원규정 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구원은 동국대학교 사회과학연구원(이하 “본 연구원”)이라 칭하고, 동국대학교 일반연구기관으로 서울캠퍼스 사회과학대학에 둔다.(2008.10.13. 개정) 제2조(목적) 본 연구원은 정치, 경제, 행정, 법, 사회, 문화, 환경, 지역등 사회과학 제 분야에 대한 연구활동 및 국내외 각종 학술단체, 연구소, 연구기관과의 교류를 통하여 사회과학의 발전을 도모하며, 이를 바탕으로 학교와 국가 그리고 민족의 발전에 이바지함을 그 목적으로 한다. 제3조(사업) 본 연구원은 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 정치, 경제, 행정, 법, 사회, 문화, 환경, 지역등 사회과학 제분야에 관한 자료수집 및 연구 2. 국내외 학술단체, 연구소 및 연구기관과의 학문적 교류의 증대 3. 정기 간행물 및 비정기 간행물의 발간 4. 학술용역사업 및 출판사업 5. 연구발표회 및 연구세미나의 개최 6. 자료전시회 및 강연회등의 개최 7. 학생의 연구활동 지도 및 학술지원 8. 기타 본 연구원의 목적달성에 필요한 사업 제 2 장 기구 및 임직원 제4조(기구) ① 본 연구원에는 연구위원회를 둔다. ② 각 전문분야의 연구를 위하여 다음과 같은 연구센터를 둔다.(2000.5.30. 2008.10.13, 2014.8.18 개정) 1. 정치경제연구센터 2. 사회조사연구센터 3. 유럽연구센터 4. 지역발전연구센터 5. 정책문제연구센터(98.12.29 신설) 6. 이슬람다문화연구센터(2014.8.18 신설) 7. 아랍아프리카연구센터(2014.8.18 신설) 8. 사회보장융합연구센터(2021.3.4. 신설) 제5조(기능) ① 정치경제연구센터는 개별국가 및 국제사회의 정치경제현상에 대한 연구를 관장한다. (2014.8.18. 개정) ② 사회조사연구센터는 제반 사회현상에 대한 과학적 조사·연구에 관한 사항을 관장한다. (2014.8.18 개정) ③ 유럽연구센터는 유럽의 제문제에 대"
제7편_일반연구기관/제5장_사회과학대학,7-5-11. 한국교육핵심연구소 규정(2019.8.28).hwp,"한국교육핵심연구소 규정 제 1 장 총 칙 제1조(명칭 및 소재) 이 연구소는 동국대학교 한국교육핵심연구소(이하 “연구소”라 한다)라 칭하고, 동국대학교 사회과학대학 부설 일반연구기관으로 서울캠퍼스에 둔다. 제2조(목적) 연구소는 교육정책, 프로그램 개발 및 국내외 각종 학술단체, 연구소, 연구기관과의 교류를 통하여 현재 및 미래사회에 대한 지식을 창출하고 공유함으로써 한국 교육의 질적 향상과 인성과 역량을 갖춘 인재 양성을 목적으로 한다. 제3조(사업) 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 한국교육 관련 조사분석 및 연구 2. 연구성과의 발간 3. 국내외 연구발표회·토론회·연수회 등의 개최 4. 국내외 관련 단체와의 교류·협력 5. 연구활동 및 교육사업을 통한 전문 고급인력의 양성 6. 학·연·산 연계 강화 및 대형 협동 과제 발굴 및 추진 7. 교육관련 컨설팅 8. 기타 본 연구소의 목적달성에 필요한 사업 제 2 장 기구 및 임직원 제4조(기구) ① 연구소의 운영과 중요사업을 심의하기 위하여 연구위원회(이하 “위원회”라 한다)를 둔다. ② 연구사업을 수행하기 위하여 다음과 같은 연구부를 둔다. 1. 인적자원개발 연구부 2. 교육 연구부 3. 교수학습 연구부 4. 다문화교육 연구부 제5조(기능) ① 인적자원개발 연구부는 인적자원개발 정부 정책 분석 및 제안, 사회적 요구에 대응하기 위한 인력양성시스템 구축에 대한 연구 및 사업을 담당한다. ② 교육 연구부는 학생 역량 및 인성개발을 위한 연구, 교과내용 및 교과 과정에 대한 연구 및 사업을 담당한다. ③ 교수학습 연구부는 효과적인 교수・학습을 위한 방법 개발, 교육지원, 시스템 구축에 대한 연구 및 사업을 담당한다. ④ 다문화교육 연구부는 다문화교육, 다문화사회, 다문화정책에 관한 연구 및 사업을 담당한다. 제6조(임직원) 본 연구소의 임직원은"
제7편_일반연구기관/제5장_사회과학대학,7-5-12. 폴리티쿠스 랩-도시&인간과정치 지역협업센터 규정(2020.4.13).hwp,"폴리티쿠스 랩-도시&인간과정치 지역협업센터 규정 (2018.1.2. 제목 개정) 제 1 장 총 칙 제1조 (명칭 및 소재) 이 연구소는 폴리티쿠스 랩-도시&인간과정치 지역협업센터/Politicus LaB RCC((이하 “연구소”)라 칭하고, 동국대학교 사회과학대학 부설 일반연구기관으로 서울캠퍼스에 둔다.(2018.1.2. 개정) 제2조 (목적) 연구소는 한국정치에 대한 종합적 이해를 통한 정치개혁과 발전방향을 제시하며 한국 민주주의에 기여하고자 한다. 또한 한국의 사회와 문화를 국제적 시각에서 종합적이고 유기적으로 연구하여 새로운 학문적 전통의 정립을 목적으로 한다. 제3조(사업) 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 국제학술회의, 학술발표회, 전문가 초청강연회 2. 정부와 민간단체의 연구 과제 수주 3. 전문학술지 및 연구총서 간행 4. 해외 우수 연구기관과 공동 연구 사업 5. 국내 연구기관과 공동 연구 프로그램 6. 한국 정치 관련 자료 조사·수집·가공 및 DB화 7. 학문연구의 성과를 교육과 연계하여 한국정치충원에 기여 제 2 장 기구 및 임직원 제4조 (기구) ① 연구소의 운영과 중요사업을 심의하기 위하여 연구위원회(이하 “위원회”라 한다)를 둔다. ② 연구사업을 수행하기 위하여 위원회 및 연구부를 둘 수 있으며, 구성과 기능은 따로 정한다. 제5조 (임직원) 본 연구소의 임직원은 다음과 같다.(2020.4.13. 개정) 1. 소 장 1인 2. <2020.4.13. 삭제> 3. 연 구 원 약간인 제6조 (자격 및 임명) ① 소장은 본교 부교수이상의 전임교원으로 학장이 임명한다. ② <2020.4.13. 삭제> ③ 연구원은 본교 연구원규정에 따른다. ④ <2020.4.13. 삭제> 제7조 (임기) ① 본 연구소의 모든 임원"
제7편_일반연구기관/제5장_사회과학대학,7-5-13. 동물과사회연구소 규정(2017.1.2).hwp,"동물과사회연구소 규정 제 1 장 총칙 제1조 (명칭 및 소재) 이 연구소는 동국대학교 동물과사회연구소(이하 “연구소”)라 칭하고, 동국대학교 사회과학대학 부설 일반연구기관으로 서울캠퍼스에 둔다. 제2조 (목적) 동물과사회연구소는 동물복지 및 동물권과 관련된 사회적 쟁점과 정책을 탐구하는 학술연구 활동, 국내외의 관련 분야 학술단체, 연구기관, 시민운동 단체 등과의 활발한 교류를 통해 동물-사회 문제에 대한 인식 개선과 동물복지/동물권 증진에 기여하는 실천지원 활동, 학내 교육 프로그램과의 협력 및 동물-사회 문제 관련 전문가를 양성하는 교육 활동 등을 수행하는 것을 목적으로 한다. 제3조(사업) 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 국제학술회의, 학술발표회, 전문가 초청강연회 2. 정부와 민간단체의 연구 과제 수주 3. 전문학술지 및 연구총서 간행 4. 해외 우수 연구기관과 공동 연구 사업 5. 국내 연구기관과 공동 연구 프로그램 6. 동물-사회 관련 자료 조사·수집·가공 및 DB화 7. 학술연구 성과와 교육을 연계한 동물복지/동물권 증진 기여 활동 제 2 장 기구 및 임직원 제4조 (기구) ① 연구소의 운영과 중요사업을 심의하기 위하여 연구위원회(이하 “위원회”라 한다)를 둔다. ② 연구사업을 수행하기 위하여 위원회 및 연구부를 둘 수 있으며, 구성과 기능은 따로 정한다. 제5조 (임직원) 본 연구소의 임직원은 다음과 같다. 1. 소장 1인 2. 부소장 1인 3. 연구위원 약간 인 4. 연구원 약간 인 제6조 (자격 및 임명) ① 소장은 본교 부교수이상의 전임교원으로 학장이 임명한다. ② 부소장은 현장이나 실무 전문가 중에서 연구소장의 제청으로 학장이 위촉한다. ③ 연구위원은 교내 전임교원 또는 관련 분야 전문가로서 소장의 제청으로 학장이 위촉한다. ④ 연구원은 본교 연구원규정에 따른다. 제7조 (임기) ① 본 연구소의 모든 임원의 임기는 2년으로 하되, 연임할 수"
제7편_일반연구기관/제5장_사회과학대학,7-5-2. 북한학연구소 규정(2019.01.02).hwp,"북한학연구소 규정 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구소는 동국대학교 북한학연구소(이하 “본 연구소”)라 칭하고, 동국대학교 일반연구기관으로 서울캠퍼스 사회과학대학에 둔다.(2008.10.13. 개정) 제2조(목적) 본 연구소는 북한관련 인문사회과학과 자연과학 각 분야간의 학제간 교류를 통하여 북한학의 연구발전과 인문사회분야 연구역량 강화를 도모하며, 나아가 한반도의 평화와 안정 및 궁극적으로 민족통일에 이바지하는 것을 목적으로 한다.(2019.1.2. 개정) 제3조(사업) 본 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 자료수집 및 연구 2. 국내외 기관과 학술교류 3. 학술용역사업 및 연구업서 발간 4. 연구회 및 국내외 학술회의 개최 5. 북한․통일관련 교육 및 연수프로그램의 개발과 운영 6. 기타 목적달성에 필요한 사업 제 2 장 기구 및 임직원 제4조(기구) ① 본 연구소에는 연구위원회를 둔다. ② 본 연구소의 제반사업을 수행하기 위하여 다음과 같은 기구를 둔다. 1. 연구․기획실 2. 교육․교류실 3. 자료․출판실 제5조(기능) ① 연구․기획실은 연구소의 전반적인 연구사업을 담당하며, 운영과 관련된 업무를 기획하고 관리한다. ② 교육․교류실은 북한․통일관련 교육 및 연수사업을 기획․운영하고, 국내외 학술기관과 교류협력을 담당한다. ③ 자료․출판실은 북한․통일관련 자료를 수집․관리하며, 출판을 담당한다. 제6조(임직원) ① 본 연구소의 임직원은 다음과 같다. 1. 소 장 1인 2. 실 장 각 1인 3. 연구위원 약간인 4. 간 사 1인 5. 연구초빙교수, 연구원 약간인 다만, 필요에 따라 직원, 조교 및 연구보조원 약간인을 둘 수 있다. ② 본 연구소의 목적사업을 원만히 수행하기 위하여 객원연구위원을 둘 수"
제7편_일반연구기관/제5장_사회과학대학,7-5-3. 생태환경연구센터규정(2012.03.26).hwp,"생태환경연구소규정 제1장 총 칙 제1조(명칭 및 소재) 이 연구소는 동국대학교 생태환경연구소(이하 “이 연구소”)라 칭하고, 동국대학교 일반연구기관으로 서울캠퍼스 사회과학대학에 둔다.(2008.10.13, 2012.3.26 개정) 제2조(목적) 이 연구소는 생태․환경과 관련된 제반 연구 및 교육활동을 행하며, 관련 분야간의 학제간 협력 및 포괄적 연대를 강화하기 위한 모든 노력을 기울이는 동시에, 다양한 형태의 산․학․연 협동사업에 참여하여, 생태․환경에 관한 해법 모색과 발전에 기여함을 그 목적으로 한다.(2012.3.26 개정) 제3조(사업) 이 연구소는 제2조의 목적을 달성하기 위해 다음과 같은 사업을 한다. 1. 생태환경 관련 연구 및 학술용역사업과 자료조사 2. 대학원 생태․환경관련 협동과정 운영 지원 3. <2012.3.26 삭제> 4. 정기간행물 및 비정기 간행물의 발간 및 보급 5. 세미나 및 학술강연 등의 개최 6. 생태․환경관련 국내외 교육․연구기관 및 관련 단체와의 교류, 협력 7. 기타 생태․환경 문제와 관련하여 필요하다고 판단되는 사업 제2장 기구 및 임직원 제4조(기구) 이 연구소에는 각 전문분야의 교육․연구를 위해 다음과 같은 연구부를 둔다.(2012.3.26 개정) 1. 불교생태사상 연구부 2. 자연환경 연구부 3. 환경공학 연구부 4. 환경정책 연구부 5. 생태문학 연구부 제5조(임직원) 이 연구소의 임직원은 다음과 같다.(2012.3.26 개정) 1. 소장 1인 2. 부소장 1인 3. 연구부장 각 1인 4. 연구위원 부별 약간인 5. 연구초빙교수 및 연구원 부별 약간인 다만, 필요에 따라 직원, 조교 및 연구보조원 약간인을 둘 수 있"
제7편_일반연구기관/제5장_사회과학대학,7-5-7. 인구와사회협동연구소규정(2020.7.2).hwp,"인구와사회협동연구소 규정 제 1 장 총 칙 제1조 (명칭 및 소재) 본 연구소는 동국대학교 인구와사회협동연구소(Center for Collaborative Research on Population and Society: CCRPS, 이하 “연구소”라 한다)라 칭하고, 동국대학교 사회과학대학 부설 일반연구기관으로 서울캠퍼스에 둔다.(2020.1.13. 개정) 제2조 (목적) 본 연구소는 한국사회와 인구문제에 대한 연구활동 및 국내외 각종 학술단체, 연구소, 연구기관과의 교류를 통하여 현재 및 미래사회에 대한 지식을 창출하고 공유함으로써 인문사회분야 연구역량 강화와 사회발전에 기여하는 것을 목적으로 한다.(2020.7.2. 개정) 제3조 (사업) 본 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 자료수집 및 연구 2. 국내외 학술단체, 연구소 및 연구기관과의 학문적 교류의 증대 3. 학술용역사업 및 학술연구물 발간 4. 연구발표회 및 연구세미나의 개최 5. 학생의 연구활동 지도 및 학술지원 6. 기타 본 연구소의 목적달성에 필요한 사업 제 2 장 기구 및 임직원 제4조 (기구) ① 연구소의 운영과 중요사업을 심의하기 위하여 연구위원회를 둔다. ② 연구사업을 수행하기 위하여 다음과 산하 연구부를 둔다. 1. 인구변동연구부 2. 사회복지연구부 3. 다문화사회연구부 4. 정보사회연구부 5. 사회문제연구부 제5조 (기능) ① 인구변동연구부는 고령화, 저출산, 인구이동, 국제결혼 등에 대한 업무를 수행한다. ② 사회복지연구부 사회정책, 사회복지, 빈곤층, 지역복지 등에 대한 업무를 수행한다. ③ 다문화사회연구부는 다문화가정 및 정책, 국제이민 등에 대한 업무를 수행한다.l ④ 정보사회연구부 정보갈등과 격차, 정보기기출현과 사회적 함의 등에 대한 업무를 수행한다. ⑤ 사회문제연구부는 노동, 범죄, 정치, 사회조사 등에 대한 업무를 수행한다. 제6조 (임직원) 본 연구소의 임직원은 다음과 같다. 1"
제7편_일반연구기관/제5장_사회과학대학,공공기관 경영평가연구원 규정(2014.4.28).hwp,"공공기관 경영평가연구원 규정 제 1 장 총 칙 제1조(명칭 및 소재) 이 연구원은 공공기관 경영평가연구원(이하 ""연구원""이라 한다)이라 칭하고, 동국대학교 사회과학대학 부설 일반연구기관으로 서울캠퍼스에 둔다. 제2조(목적) 연구원은 정부의 투자‧출자 또는 재정지원 등으로 설립 운영되는 공공기관의 경영관리 및 평가에 대한 연구와 정보 축적을 통하여 공공기관의 투명성 제고와 공공책임성을 확보하고, 국민적 감시체계를 확립하는데 기여하는 것을 목적으로 한다. 제3조(사업) 연구원은 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 공공기관의 경영관리와 평가관련 자료 수집 및 연구 2. 공공기관의 경영관리와 평가관련 용역과제 수행 3. 국내외정부‧공공기관, 연구학술단체와의 교류 4. 학술연구물 발간 5. 연구발표회 및 세미나 개최 6. 학생의 연구활동 지도 및 지원 7. 기타 연구원의 목적을 달성하기 위하여 필요한 사업 제 2 장 기구 및 임직원 제4조(기구) 연구원의 운영과 중요사업을 심의하기 위하여 연구위원회를 둔다. 연구위원회는 행정학, 경영학, 정책학, 경제학, 법학 등을 전공한 대학의 조교수 이상의 교수로 구성한다. 제5조(임직원) 연구원의 임직원은 다음과 같다. 1. 원장 1인 2. 연구위원 20명 내외 3. 연구부장 1인 4. 연구원 약간인 5. 연구보조원 다만, 필요에 따라 연구보조원 약간 인을 둘 수 있다. 제6조(자격 및 임명) ➀ 원장은 본교 부교수 이상의 전임교원 중에서 학장이 임명한다. 다만, 필요에 따라 석좌교수 이상의 비전임교원을 원장으로 임명할 수 있다. ➁ 연구위원 및 연구부장은 원장의 제청으로 학장이 위촉한다. ➂ 연구원은 본교 연구원규정에 따른다. ➃ 연구보조원은 학사학위 이상 소지자로 원장이 위촉한다. 제7조(임기) ➀ 연구"
제7편_일반연구기관/제5장_사회과학대학,커뮤니케이션연구소규정.hwp,"커뮤니케이션연구소 규정 제1장 총 칙 제1조 (명칭 및 소재) 본 연구소는 동국대학교 커뮤니케이션연구소(이하 “본 연구소”라 한다)라 칭하고, 동국대학교 일반연구기관으로 서울캠퍼스 사회과학대학에 둔다.(2008.10.13. 개정) 제2조 (목적) 본 연구소는 미디어 전략 및 커뮤니케이션 전략 관련 연구를 목적으로 한다. 제3조 (사업) 본 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 국내 공공 및 민간 부문 컨설팅 2. 국내 산학 협동 프로젝트 수행 3. 국외 연구자와 연구기관과의 네트워크 구축을 통한 연구 활성화 4. 연구소 내 석․박사과정 연구인력 양성 제2장 기구 및 임직원 제4조 (기구) ① 연구소의 운영과 중요사업을 심의하기 위하여 연구위원회를 둔다. ② 연구사업을 수행하기 위하여 다음과 같이 산하 연구부를 둔다. 1. 미디어전략 연구부 2. 커뮤니케이션전략 연구부 3. 기획부 제5조 (산하연구부기능) ① 미디어전략 연구부는 미디어 관련 업계 전반에 관한 Research 및 컨설팅 업무를 수행한다. ② 커뮤니케이션전략 연구부는 국공기업, 일반기업의 커뮤니케이션 전략 전반에 관한 Research 및 컨설팅 업무를 수행한다. ③ 기획부는 연구소 사업 전반에 대한 기획 담당, 대외 협력 관계 및 연구소 장/단기 발전 계획 수립 업무를 수행한다. 제6조 (임직원) 본 연구소의 임직원은 다음과 같다. 1. 소장 1인 2. 연구위원 약간인 3. 연구원 약간인 4. 조교 약간인 단, 필요에 따라 연구보조원 약간명을 둘 수 있다. 제7조 (자격 및 임명) ① 소장의 자격은 본교 부교수 이상의 전임교원으로서 대학장이 임명한다. ② 연구위원 및 연구부장은 본교 전임교원 및 관련분야 전문가로서 소장의 제청으로 학장이 위촉한다.(2008.10.13. 개정) ③ 연구원은 본 대학교 연구원 규정을 따른다. ④ 조교는 본 대학교 인사규정을 따른다. ⑤ 연구보조원은 학사학위 이상 소지자로서 연구소장이 위"
제7편_일반연구기관/제5장_사회과학대학,푸드시스템연구소규정.hwp,"푸드시스템연구소 규정 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구소는 동국대학교 푸드시스템연구소(이하 “본 연구소”)라 칭하고, 동국대학교 일반연구기관으로 서울캠퍼스 사회과학대학에 둔다. (2010.9.8. 개정) 제2조(목적) 본 연구소는 농업생산과 식품산업 전반(식품제조업, 식품유통업, 외식산업 등) 및 식료소비를 아우르는 푸드시스템에 관해 연구하고, 관련 학문ㆍ정책ㆍ문화의 발전에 기여할 것을 목적으로 한다. 이를 위해 본 연구소는 사회과학(경제학, 경영학 등)을 중심으로 식품공학, 식품영양학 등 다양한 인접학문과의 학제간 연구 및 식품산업ㆍ식품행정 등과의 산관학연구를 추진한다. 제3조(사업) 본 연구소는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 푸드시스템 관련 조사 및 연구 2. 연구성과의 발간 3. 국내외 연구발표회․토론회․연수회 등의 개최 4. 국내외 관련 단체와의 교류・협력 5. 연구활동 및 교육사업을 통한 전문 고급인력의 양성 6. 학․연․산 연계 강화 및 대형 협동 과제 발굴 및 추진 7. 기타 본 연구소의 목적달성에 필요한 사업 제 2 장 조 직 제4조(구성) 본 연구소의 임직원은 다음과 같다. 1. 소장 1인 2. 상임연구원 10인 내외 3. 조교 약간인 ※ 다만, 필요에 따라 연구초빙교수 및 연구원 약간인을 둘 수 있다. 제5조(자격 및 임명) ① 소장은 본교 부교수 이상의 전임교원으로서 학장이 임명한다. ② 상임연구원은 푸드시스템 관련 교내ㆍ외 전임교원 및 전문가로서 소장의 제청으로 학장이 위촉한다. ③ 조교는 본교 조교임용규정에 따른다. 제6조(임기) ① 본 연구소의 모든 임원(소장, 상임연구원)의 임기는 2년으로 하되, 연임할 수 있다. ② 조교의 임기는 본교 조교임용규정에 따른다. 제7조(직무) ① 소장은 본 연구소를 대표하며, 연구 및 연구소 운영에 관한 일체의 업무를 총괄한다."
제7편_일반연구기관/제6장_경찰사법대학,7-6-1. 사회안전교육연구원 규정(2025.8.13.).hwp,"사회안전교육연구원 규정 제 1 장 총칙 제1조 (명칭 및 소재) 이 연구원은 동국대학교 사회안전교육연구원(이하 “연구원”)라 칭하고, 동국대학교 경찰사법대학 부설 일반연구기관으로 서울캠퍼스에 둔다. 제2조 (목적) 연구원은 한국 사회안전에 대한 융․복합적인 이해를 기반으로 사회안전 전략과 발전방향을 제시하여 한국 사회안전 확보에 기여하고자 한다. 또한 한국의 사회안전 문제를 통섭적으로 연구하여 새로운 학문적 전통의 정립을 목적으로 한다. 제3조(사업) 연구원은 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 국제학술회의, 학술발표회, 전문가 초청강연회 2. 정부와 민간단체의 연구과제 수주 3. 전문학술지 및 연구총서 간행 4. 해외 우수 연구기관과 공동 연구 사업 5. 국내 연구기관과 공동 연구 프로그램 6. 한국 사회안전관련 자료 조사·수집·가공 및 DB화 7. 학문연구의 성과를 교육과 연계하여 한국 사회안전지식 확산에 기여 제 2 장 기구 및 임직원 제4조(기구) ① 연구원에는 다음의 기구를 둔다. (2019.8.8. 개정) 1. 교육연구원장 2. 연구소 및 연구센터 (2019.8.8., 2022.1.21., 2025.8.13. 개정) 3. 각 위원회 ② 연구사업의 수행을 위해 각 연구소 및 연구센터에 연구부 등을 둘 수 있으며, 그 구성과 기능은 따로 정한다. (2019.8.8., 2022.1.21., 2025.8.13. 개정) 제5조(임직원) ① 원장은 경찰사법대학 학장이 겸임한다. ② 원장은 본 연구원을 대표하며, 연구 및 연구원의 운영에 대한 일체의 업무를 총괄한다. ③ 연구소장 및 연구센터장은 교내 전임교원 또는 관련 분야 전문가 중에서 원장이 내부 위촉하며, 소관 연구센터의 연구활동과 연구위원의 활동을 관장한다.(2022.1.21., 2025.8.13. 개정) ④ 연구위원은 교내 전임교원 또는 관련 분야 전문가로서 원장이 위"
제7편_일반연구기관/제7장_경영대학,경영연구원규정(2014.3.3).hwp,"경영연구원규정 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구원은 동국대학교 경영연구원(이하 “본 연구원”)이라 칭하고 동국대학교 일반연구기관으로 서울캠퍼스 경영대학내에 둔다.(2008.01.29. 2008.10.13. 개정) 제2조(목적) 본 연구원은 국내외의 경영․경제․회계 전반에 대한 이론과 당면문제에 대한 조사연구 및 국제화 진전에 따른 정부, 공기업과 기업의 국제경쟁력 강화를 위한 연구를 통하여 기업경영의 합리화를 도모함을 목적으로 한다.(2008.01.29, 2014.3.3 개정) 제3조(사업) 본 연구원은 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 조사연구사업 2. 학술지 발행 (2014.3.3 개정) 3. 국내외 저명학자 또는 신진학자 연구초청 4. 연구발표회, 학술세미나, 심포지엄, 콜로키움 (2014.3.3 개정) 5. 산학연계연구 및 교육(2000.10.30.신설) 6. 컨설팅 (2014.3.3 신설) 7. 기타 본 연구원의 목적달성에 필요한 사업 제 2 장 기구 및 임직원 제4조(기구) ① 본 연구원에는 연구위원회와 학술위원회를 둔다. (2014.3.3 개정) ② 각 전문분야의 연구를 위하여 다음과 같은 연구센터(소)를 둔다.(96.8.22, 2000.10.30, 2014.3.3. 개정) 1. 경영연구센터 2. 회계연구센터 3. 경영정보연구센터 (2008.01.29. 개정) 4. 경영사례연구센터 (2008.10.13. 신설) 5. 방재안전경영연구소 (2010.10.25. 신설) 6. 사회적마케팅센터 (2014.3.3 신설) 7. 장수조직센터 (2014.3.3 신설) 8. 금융연구․교육센터 (2014.3.3 신설) 9. 마케팅연구센터 (2014.3.3 신설) 10. 원가관리연구센터 (2014.3.3 신설) 제5조(기능) ① 경영연구센터는 국내외 공․사기업의 경영관리에 관한 조사연구, 경영이론의 비교연구, 경영이론의 실제 적용에 관한 연구, 경영이론 및 그 응용에 관한 연구발표와"
제7편_일반연구기관/제8장_바이오시스템대학,7-21-1. 식품바이오안전연구센터 규정(2025.3.27).hwp,"식품바이오안전연구센터 규정 제1장 총 칙 제1조(명칭 및 소재) 본 센터는 동국대학교(이하 “본교”라 한다) 식품바이오안전연구센터(이하 “센터”라 한다)라 칭하고, 동국대학교 일반연구기관으로 서울캠퍼스 바이오시스템대학에 둔다.(2025.3.27. 개정) 제2조(목적) 센터는 농식품 원료, 가공식품 및 바이오소재의 안전성을 이화학적, 미생물학적 평가, 위해평가, 독성학적 평가등을 통하여 연구 개발하고, 최근 미래 농식품바이오산업의 중요 분야로 부상하고 있는 안전성에 대한 연구에 보다 과학적이고 첨단 IT기술등을 추가하여 체계적인 연구를 수행하는 것을 목적으로 한다. 제3조(사업) 센터는 제2조의 목적을 달성하기 위하여 다음과 같은 사업을 한다. 1. 농식품바이오소재 및 제품의 안전성에 관한 조사 및 연구 2. 산학연 협동 연구에 관한 조사 및 연구 3. 연구책자 및 간행물 발간 4. 연구발표회, 토론회 등 개최 5. 국내외 농식품바이소 소재 및 제품의 안전성에 대한 정보 제공 6. 농식품바이소 소재 및 제품의 안전성관련 유기적 산학연 협력 시스템 구축 7. 연구활동을 통한 전문 고급인력의 양성 8. 기타 센터의 목적달성에 필요한 사업 제2장 기구 및 임직원 제4조(기구) ① 센터의 운영과 중요사업을 심의하기 위하여 연구위원회를 둔다. ② 연구사업을 수행하기 위하여 다음과 산하 연구부를 둔다. 1. 이화학적분석 연구부 2. 위해평가 연구부 3. 동물실험 및 바이오안전 연구부 4. 유해물질저감화 연구부 5. 융합기술연구부 제5조(임직원) 센터의 임직원은 다음과 같다. 1. 센터장 1명 2. 연구부장 각 연구부별 1명 3. 연구위원 약간명 4. 연구원 약간명 다만, 필요에 따라 조교 및 연구보조원 약간명을 둘 수 있다. 제6조(자격 및 임명) ① 센터장의 자격은 본교 전임교원으로서 학장이 임명한다.(2025.3.27. 개정) ②"
제7편_일반연구기관/제8장_바이오시스템대학,7-22-1. 의료융합기술실용화연구원 규정(2025.3.27.).hwp,"의료융합기술실용화연구원 규정 제 1 장 총 칙 제1조(명칭 및 소재) 본 연구원은 동국대학교 의료융합기술실용화연구원(이하 “실용화연구원”이라 한다)이라 칭하고, 동국대학교(이하 “본교”라 한다) 일반연구기관으로서 바이오메디캠퍼스(BMC) 바이오시스템대학에 둔다.(2025.3.27. 개정) 제2조(목적) 실용화연구원은 의료기기 관련 융합 기술 관련 연구(정책 및 R&D연구), 기술이전 및 상용화를 통해 의료기기의 발전과 연구결과물의 산업화를 달성하여 본교 연구역량의 수월성을 제고하고, 전문학위과정을 운영하여 의료기기 분야의 전문가를 육성함으로써 국가 경쟁력 강화 및 안전향상과 복지증진에 기여함을 목적으로 한다. 제3조(사업) 실용화연구원은 제2조의 목적을 달성하기 위하여 다음 각 호의 사업을 수행한다. 1. 국내외 관련 기술 및 정책 동향 연구 2. 국내외 대학, 연구기관, 산업체 수탁, 위탁 연구 및 공동 연구 3. 전문 우수 연구 인력 양성 4. 연구 용역 수행 사업 5. 의료기기 관련 시험 검사 용역 사업 6. 실험실 및 필요한 실험시설의 운용 7. 학술 연구 발표회 개최 8. 학술 자료 및 간행물의 발간 9. 기타 연구에 필요한 사업 제 2 장 구 성 제4조(기구) ① 실용화연구원에는 운영위원회, 운영지원팀, R&D팀을 둔다. ② 실용화연구원의 사업을 수행하기 위하여 산하에 별도의 기구를 둘 수 있다. 제5조(임직원) 실용화연구원의 임직원은 다음과 같다. 1. 연구원장 1명 2. 연구위원 및 연구교수 약간명 3. 연구원 약간명 4. 사무직원 약간명 다만, 필요에 따라 조교 약간명을 둘 수 있다. 제6조(자격 및 임용) ① 연구원장은 부교수 이상의 전임교원으로 학장이 임명한다.(2025.3.27. 개정) ② 연구위원은 본교 전임교원 또는 관련 분야 전문가로서 연구원장이 위"
